0 	1.000002
0.006666667 	1.000002
0.01333333 	1.000002
0.02 	1.000002
0.02666667 	1.000002
0.03333333 	1.000003
0.04 	1.000002
0.04666667 	1.000002
0.05333333 	1.000002
0.06 	1.000002
0.06666667 	1.000002
0.07333333 	1.000002
0.08 	1.000002
0.08666667 	1.000001
0.09333333 	1.000001
0.1 	1
0.1066667 	1
0.1133333 	1
0.12 	0.9999999
0.1266667 	0.9999998
0.1333333 	0.9999997
0.14 	1
0.1466667 	1
0.1533333 	1.000001
0.16 	1.000001
0.1666667 	1.000001
0.1733333 	1.000001
0.18 	1.000001
0.1866667 	1
0.1933333 	1
0.2 	0.9999999
0.2066667 	0.9999999
0.2133333 	0.9999998
0.22 	0.9999998
0.2266667 	0.9999998
0.2333333 	0.9999997
0.24 	0.9999999
0.2466667 	1
0.2533333 	1
0.26 	1
0.2666667 	1.000001
0.2733333 	1.000001
0.28 	1.000001
0.2866667 	1.000001
0.2933333 	1.000001
0.3 	1.000001
0.3066667 	1.000001
0.3133333 	1.000001
0.32 	1.000001
0.3266667 	1.000001
0.3333333 	1.000001
0.34 	1.000001
0.3466667 	1
0.3533333 	1
0.36 	1
0.3666667 	0.9999998
0.3733333 	1
0.38 	1
0.3866667 	1
0.3933333 	1
0.4 	1.000001
0.4066667 	1.000001
0.4133333 	1.000002
0.42 	1.000002
0.4266667 	1.000003
0.4333333 	1.000004
0.44 	1.000004
0.4466667 	1.000004
0.4533333 	1.000005
0.46 	1.000005
0.4666667 	1.000006
0.4733333 	1.000006
0.48 	1.000006
0.4866667 	1.000006
0.4933333 	1.000007
0.5 	1.000007
0.5066667 	1.000007
0.5133333 	1.000007
0.52 	1.000007
0.5266667 	1.000007
0.5333333 	1.000007
0.54 	1.000007
0.5466667 	1.000007
0.5533333 	1.000007
0.56 	1.000007
0.5666667 	1.000007
0.5733333 	1.000007
0.58 	1.000006
0.5866667 	1.000006
0.5933333 	1.000006
0.6 	1.000006
0.6066667 	1.000005
0.6133333 	1.000005
0.62 	1.000005
0.6266667 	1.000004
0.6333333 	1.000004
0.64 	1.000004
0.6466667 	1.000003
0.6533333 	1.000003
0.66 	1.000002
0.6666667 	1.000002
0.6733333 	1.000001
0.68 	1.000001
0.6866667 	1.000001
0.6933333 	1
0.7 	1
0.7066667 	0.9999988
0.7133333 	0.9999974
0.72 	0.999996
0.7266667 	0.9999947
0.7333333 	0.9999933
0.74 	0.9995758
0.7466667 	0.9991583
0.7533333 	0.9987407
0.76 	0.9983232
0.7666667 	0.9979057
0.7733333 	0.9838997
0.78 	0.9698938
0.7866667 	0.9558878
0.7933333 	0.9418819
0.8 	0.9278759
0.8066667 	0.8542262
0.8133333 	0.7805765
0.82 	0.7069268
0.8266667 	0.633277
0.8333333 	0.5596273
0.84 	0.4742697
0.8466667 	0.3889121
0.8533333 	0.3035545
0.86 	0.2181968
0.8666667 	0.1328392
0.8733333 	0.106916
0.88 	0.0809927
0.8866667 	0.05506945
0.8933333 	0.0291462
0.9 	0.003222948
0.9066667 	0.002588174
0.9133333 	0.0019534
0.92 	0.001318625
0.9266667 	0.0006838511
0.9333333 	4.907683e-05
0.94 	3.96089e-05
0.9466667 	3.014097e-05
0.9533333 	2.067304e-05
0.96 	1.120511e-05
0.9666667 	1.737185e-06
0.9733333 	1.406296e-06
0.98 	1.075406e-06
0.9866667 	7.44517e-07
0.9933333 	4.136276e-07
1 	8.273823e-08
1.006667 	6.7052e-08
1.013333 	5.136577e-08
1.02 	3.567954e-08
1.026667 	1.999331e-08
1.033333 	4.307087e-09
1.04 	3.448544e-09
1.046667 	2.590002e-09
1.053333 	1.731459e-09
1.06 	8.729162e-10
1.066667 	1.437357e-11
1.073333 	1.149977e-11
1.08 	8.626007e-12
1.086667 	5.752249e-12
1.093333 	2.878491e-12
1.1 	4.733106e-15
1.106667 	3.788312e-15
1.113333 	2.843518e-15
1.12 	1.898724e-15
1.126667 	9.539302e-16
1.133333 	9.13626e-18
1.14 	7.322879e-18
1.146667 	5.509499e-18
1.153333 	3.696119e-18
1.16 	1.882739e-18
1.166667 	6.935866e-20
1.173333 	5.550885e-20
1.18 	4.165912e-20
1.186667 	2.780939e-20
1.193333 	1.395967e-20
1.2 	1.099415e-22
1.206667 	8.795724e-23
1.213333 	6.597296e-23
1.22 	4.398868e-23
1.226667 	2.20044e-23
1.233333 	2.011907e-26
1.24 	1.609551e-26
1.246667 	1.207194e-26
1.253333 	8.048375e-27
1.26 	4.024809e-27
1.266667 	1.243585e-30
1.273333 	9.947196e-31
1.28 	7.460552e-31
1.286667 	4.973907e-31
1.293333 	2.487263e-31
1.3 	6.184266e-35
1.306667 	4.947463e-35
1.313333 	3.710661e-35
1.32 	2.473858e-35
1.326667 	1.237055e-35
1.333333 	2.517335e-39
1.34 	2.013885e-39
1.346667 	1.510435e-39
1.353333 	1.006985e-39
1.36 	5.035354e-40
1.366667 	8.553791e-44
1.373333 	6.841068e-44
1.38 	5.130863e-44
1.386667 	3.420658e-44
1.393333 	1.710453e-44
1.4 	2.481035e-48
1.406667 	1.984841e-48
1.413333 	1.488646e-48
1.42 	9.924518e-49
1.426667 	4.962573e-49
1.433333 	6.282093e-53
1.44 	5.025703e-53
1.446667 	3.769313e-53
1.453333 	2.512922e-53
1.46 	1.256532e-53
1.466667 	1.413572e-57
1.473333 	1.130361e-57
1.48 	8.477777e-58
1.486667 	5.651947e-58
1.493333 	2.826118e-58
1.5 	2.882256e-62
1.506667 	2.305815e-62
1.513333 	1.729375e-62
1.52 	1.152934e-62
1.526667 	5.76494e-63
1.533333 	5.367951e-67
1.54 	4.294379e-67
1.546667 	3.220808e-67
1.553333 	2.147236e-67
1.56 	1.073664e-67
1.566667 	9.263396e-72
1.573333 	7.406453e-72
1.58 	5.554877e-72
1.586667 	3.703301e-72
1.593333 	1.851726e-72
1.6 	1.499838e-76
1.606667 	1.199875e-76
1.613333 	8.999119e-77
1.62 	5.99949e-77
1.626667 	2.999861e-77
1.633333 	2.326777e-81
1.64 	1.861429e-81
1.646667 	1.39608e-81
1.653333 	9.307319e-82
1.66 	4.653836e-82
1.666667 	3.526953e-86
1.673333 	2.819711e-86
1.68 	2.114797e-86
1.686667 	1.409882e-86
1.693333 	7.049676e-87
1.7 	5.296331e-91
1.706667 	4.237081e-91
1.713333 	3.177831e-91
1.72 	2.11858e-91
1.726667 	1.05933e-91
1.733333 	7.954816e-96
1.74 	6.363877e-96
1.746667 	4.772937e-96
1.753333 	3.181998e-96
1.76 	1.591058e-96
1.766667 	1.188396e-100
1.773333 	9.500843e-101
1.78 	7.125676e-101
1.786667 	4.750508e-101
1.793333 	2.375341e-101
1.8 	1.740671e-105
1.806667 	1.392541e-105
1.813333 	1.044412e-105
1.82 	6.962831e-106
1.826667 	3.481539e-106
1.833333 	2.476562e-110
1.84 	1.981256e-110
1.846667 	1.485951e-110
1.853333 	9.906452e-111
1.86 	4.953396e-111
1.866667 	3.396221e-115
1.873333 	2.715005e-115
1.88 	2.036265e-115
1.886667 	1.357525e-115
1.893333 	6.787847e-116
1.9 	4.469654e-120
1.906667 	3.575735e-120
1.913333 	2.681815e-120
1.92 	1.787896e-120
1.926667 	8.939761e-121
1.933333 	5.665054e-125
1.94 	4.532057e-125
1.946667 	3.39906e-125
1.953333 	2.266063e-125
1.96 	1.133066e-125
1.966667 	6.943753e-130
1.973333 	5.550471e-130
1.98 	4.162853e-130
1.986667 	2.775235e-130
1.993333 	1.387618e-130
2 	1.571376e-142
